url,color,size,title,id,description,price,currency,product_type,images_urls,additional
https://daniafurniture.com/products/holfred-bed,Timber Brown/Grey,,Holfred Bed,9513542416,"The refined elegance of the Holfred Bed is achieved by the perfect balance of soft, upholstered elements with organic wood details. The finely-tailored headboard and footboard complement the warm wood on the sides of the frame and the tapered legs. Given the low profile, it occupies a smaller footprint in your bedroom, yet gracefully maintains its statement status. *Queen and Full beds pictured.",899,USD,BED_Bed,"['https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL_001-FB-1.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_HolfredBed_Winter_ColorEdit.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/Holfred-Bed_2_Summer_WEB.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/Holfred-bed06.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL-FB-2.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL-FB-3.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL-FB-4.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL-FB-5.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL-FB-6.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_19HOL-TBcopy.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_19HOL-TB2copy.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_19HOL-TB5copy.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_19HOL-TB4copy.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_19HOL-TB3copy.jpg']","{'variant_attributes': 'Color: Timber Brown/Grey / SIZE: Queen', 'variant_title': 'Timber Brown/Grey / Queen', 'scraped_at': '2022-10-12T17:02:04.112Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['Bed Size:Cal King', 'Bed Size:Eastern King', 'Bed Size:Full', 'Bed Size:Queen', 'Bed Size:Twin', 'boise_boys', 'browns_inStock', 'Care_Wood', 'Collection:Holfred', 'corona_inStock', 'dupont_inStock', 'FULLPRICE', 'ISP_NO_SPLIT', 'petaluma_inStock', 'price-range', 'Promotion:Dream Offer', 'prop65:METHANOL_EHTYL_BENZENE', 'Room:Bedroom', 'Top-Rated:Beds', 'type:Beds', 'Upholstery:Fabric'], 'weight': '133.0798 lb', 'requires_shipping': True, 's_i_z_e': 'Queen'}"
https://daniafurniture.com/products/holfred-bed,Timber Brown/Grey,,Holfred Bed,9513542416,"The refined elegance of the Holfred Bed is achieved by the perfect balance of soft, upholstered elements with organic wood details. The finely-tailored headboard and footboard complement the warm wood on the sides of the frame and the tapered legs. Given the low profile, it occupies a smaller footprint in your bedroom, yet gracefully maintains its statement status. *Queen and Full beds pictured.",1099,USD,BED_Bed,"['https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL_001-FB-1.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_HolfredBed_Winter_ColorEdit.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/Holfred-Bed_2_Summer_WEB.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/Holfred-bed06.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL-FB-2.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL-FB-3.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL-FB-4.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL-FB-5.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL-FB-6.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_19HOL-TBcopy.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_19HOL-TB2copy.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_19HOL-TB5copy.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_19HOL-TB4copy.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_19HOL-TB3copy.jpg']","{'variant_attributes': 'Color: Timber Brown/Grey / SIZE: Eastern King', 'variant_title': 'Timber Brown/Grey / Eastern King', 'scraped_at': '2022-10-12T17:02:04.202Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['Bed Size:Cal King', 'Bed Size:Eastern King', 'Bed Size:Full', 'Bed Size:Queen', 'Bed Size:Twin', 'boise_boys', 'browns_inStock', 'Care_Wood', 'Collection:Holfred', 'corona_inStock', 'dupont_inStock', 'FULLPRICE', 'ISP_NO_SPLIT', 'petaluma_inStock', 'price-range', 'Promotion:Dream Offer', 'prop65:METHANOL_EHTYL_BENZENE', 'Room:Bedroom', 'Top-Rated:Beds', 'type:Beds', 'Upholstery:Fabric'], 'weight': '220.4005 lb', 'requires_shipping': True, 's_i_z_e': 'Eastern King'}"
https://daniafurniture.com/products/holfred-bed,Timber Brown/Grey,,Holfred Bed,9513542416,"The refined elegance of the Holfred Bed is achieved by the perfect balance of soft, upholstered elements with organic wood details. The finely-tailored headboard and footboard complement the warm wood on the sides of the frame and the tapered legs. Given the low profile, it occupies a smaller footprint in your bedroom, yet gracefully maintains its statement status. *Queen and Full beds pictured.",1099,USD,BED_Bed,"['https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL_001-FB-1.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_HolfredBed_Winter_ColorEdit.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/Holfred-Bed_2_Summer_WEB.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/Holfred-bed06.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL-FB-2.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL-FB-3.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL-FB-4.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL-FB-5.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL-FB-6.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_19HOL-TBcopy.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_19HOL-TB2copy.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_19HOL-TB5copy.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_19HOL-TB4copy.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_19HOL-TB3copy.jpg']","{'variant_attributes': 'Color: Timber Brown/Grey / SIZE: Cal King', 'variant_title': 'Timber Brown/Grey / Cal King', 'scraped_at': '2022-10-12T17:02:04.202Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['Bed Size:Cal King', 'Bed Size:Eastern King', 'Bed Size:Full', 'Bed Size:Queen', 'Bed Size:Twin', 'boise_boys', 'browns_inStock', 'Care_Wood', 'Collection:Holfred', 'corona_inStock', 'dupont_inStock', 'FULLPRICE', 'ISP_NO_SPLIT', 'petaluma_inStock', 'price-range', 'Promotion:Dream Offer', 'prop65:METHANOL_EHTYL_BENZENE', 'Room:Bedroom', 'Top-Rated:Beds', 'type:Beds', 'Upholstery:Fabric'], 'weight': '220.4005 lb', 'requires_shipping': True, 's_i_z_e': 'Cal King'}"
https://daniafurniture.com/products/holfred-dining-table,TIMBER BROWN,,Holfred Extension Dining Table,9513520784,"The Holfred Extension Table is a classic beauty. Enhance any dining area with the warm wood tones, smooth grain surface, clean lines, rounded corners and brass capped feet of this modern piece. Designed to extend in order to allow for more guests, it can transform your event from an intimate gathering to a formal affair.",899,USD,SIDE_Dining Table,"['https://cdn.shopify.com/s/files/1/1920/4697/products/S13_0034_S13_HOL-EXDT_01.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/1200x1000_Holfred_Dining_V4A.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_Holfred_Dining_Table_WEB.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_0033_S13_HOL-EXDT_02.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_HOL-EXDT_005.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_0032_S13_HOL-EXDT_03.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_0031_S13_HOL-EXDT_04.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/1200x1000_Holfred_Dining_V4.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/1200x1000_Holfred_Dining_V3_Detail_004.jpg']","{'variant_attributes': 'Color: TIMBER BROWN', 'variant_title': 'TIMBER BROWN', 'scraped_at': '2022-10-12T17:02:05.916Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['Care_Wood', 'Collection:Holfred', 'dupont_inStock', 'FULLPRICE', 'ISP_NO_SPLIT', 'prop65:METHANOL_EHTYL_BENZENE', 'Room:Dining Room', 'type:Dining Tables', 'type:Extension Tables', 'type:Rectangular Tables'], 'weight': '88.1607 lb', 'requires_shipping': True}"
https://daniafurniture.com/products/holfred-bed,Timber Brown/Grey,,Holfred Bed,9513542416,"The refined elegance of the Holfred Bed is achieved by the perfect balance of soft, upholstered elements with organic wood details. The finely-tailored headboard and footboard complement the warm wood on the sides of the frame and the tapered legs. Given the low profile, it occupies a smaller footprint in your bedroom, yet gracefully maintains its statement status. *Queen and Full beds pictured.",899,USD,BED_Bed,"['https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL_001-FB-1.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_HolfredBed_Winter_ColorEdit.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/Holfred-Bed_2_Summer_WEB.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/Holfred-bed06.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL-FB-2.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL-FB-3.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL-FB-4.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL-FB-5.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL-FB-6.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_19HOL-TBcopy.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_19HOL-TB2copy.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_19HOL-TB5copy.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_19HOL-TB4copy.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_19HOL-TB3copy.jpg']","{'variant_attributes': 'Color: Timber Brown/Grey / SIZE: Full', 'variant_title': 'Timber Brown/Grey / Full', 'scraped_at': '2022-10-12T17:02:04.203Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['Bed Size:Cal King', 'Bed Size:Eastern King', 'Bed Size:Full', 'Bed Size:Queen', 'Bed Size:Twin', 'boise_boys', 'browns_inStock', 'Care_Wood', 'Collection:Holfred', 'corona_inStock', 'dupont_inStock', 'FULLPRICE', 'ISP_NO_SPLIT', 'petaluma_inStock', 'price-range', 'Promotion:Dream Offer', 'prop65:METHANOL_EHTYL_BENZENE', 'Room:Bedroom', 'Top-Rated:Beds', 'type:Beds', 'Upholstery:Fabric'], 'weight': '220.4005 lb', 'requires_shipping': True, 's_i_z_e': 'Full'}"
https://daniafurniture.com/products/holfred-bench,TIMBER BROWN,,Holfred Bench,9513520272,"The Holfred Bench is equally useful and visually interesting. Part seating solution, part storage, this piece provides that little extra you need. Because of its versatility, it is at home in nearly every room of your house. The modern design features the classic straight lines with rounded corners, and tapered legs that finish with brass capped feet.",499,USD,BED_Bench,"['https://cdn.shopify.com/s/files/1/1920/4697/products/S13_16HOL-BENCH_005_updx.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_Holfred_Bench_WEB.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_16HOL-BENCH_002_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_16HOL-BENCH_001_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_16HOL-BENCH_006_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_16HOL-BENCH_007_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_16HOL-BENCH_003_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_16HOL-BENCH_004_upd.jpg']","{'variant_attributes': 'Color: TIMBER BROWN', 'variant_title': 'TIMBER BROWN', 'scraped_at': '2022-10-12T17:02:06.702Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['Care_Wood', 'Collection:Holfred', 'dupont_inStock', 'FULLPRICE', 'ISP_NO_SPLIT', 'petaluma_inStock', 'prop65:METHANOL_EHTYL_BENZENE', 'Room:Bedroom', 'Room:Entryway', 'Room:Living Room', 'type:Benches'], 'weight': '45.0008 lb', 'requires_shipping': True}"
https://daniafurniture.com/products/hadsten-dining-chair,,,Hadsten Dining Chair,9107815376,The Hadsten Dining Chair makes a smart and versatile match to any dining table. The sleek and simple stainless-steel base artfully supports a leather seat and backrest.,499,USD,DC_Dining Chair,"['https://cdn.shopify.com/s/files/1/1920/4697/products/S27_15SM58-S_01.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S27_15SM58-S_02.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S27_15SM58-S_03.jpg']","{'variant_attributes': 'COLOR: BLACK', 'variant_title': 'BLACK', 'scraped_at': '2022-10-12T17:02:07.309Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['browns_inStock', 'Collection:Hadsten', 'custom_order', 'dupont_inStock', 'FULLPRICE', 'ISP_NO_SPLIT', 'petaluma_inStock', 'Room:Dining Room', 'type:Dining Chairs'], 'weight': '52.8999 lb', 'requires_shipping': True, 'c_o_l_o_r': 'BLACK'}"
https://daniafurniture.com/products/holfred-bed,Timber Brown/Grey,,Holfred Bed,9513542416,"The refined elegance of the Holfred Bed is achieved by the perfect balance of soft, upholstered elements with organic wood details. The finely-tailored headboard and footboard complement the warm wood on the sides of the frame and the tapered legs. Given the low profile, it occupies a smaller footprint in your bedroom, yet gracefully maintains its statement status. *Queen and Full beds pictured.",749,USD,BED_Bed,"['https://cdn.shopify.com/s/files/1/1920/4697/products/S13_19HOL-TB1copy.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_HolfredBed_Winter_ColorEdit.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/Holfred-Bed_2_Summer_WEB.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/Holfred-bed06.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL-FB-2.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL-FB-3.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL-FB-4.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL-FB-5.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL-FB-6.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_19HOL-TBcopy.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_19HOL-TB2copy.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_19HOL-TB5copy.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_19HOL-TB4copy.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_19HOL-TB3copy.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_18HOL_001-FB-1.jpg']","{'variant_attributes': 'Color: Timber Brown/Grey / SIZE: Twin', 'variant_title': 'Timber Brown/Grey / Twin', 'scraped_at': '2022-10-12T17:02:04.203Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['Bed Size:Cal King', 'Bed Size:Eastern King', 'Bed Size:Full', 'Bed Size:Queen', 'Bed Size:Twin', 'boise_boys', 'browns_inStock', 'Care_Wood', 'Collection:Holfred', 'corona_inStock', 'dupont_inStock', 'FULLPRICE', 'ISP_NO_SPLIT', 'petaluma_inStock', 'price-range', 'Promotion:Dream Offer', 'prop65:METHANOL_EHTYL_BENZENE', 'Room:Bedroom', 'Top-Rated:Beds', 'type:Beds', 'Upholstery:Fabric'], 'weight': '220.4005 lb', 'requires_shipping': True, 's_i_z_e': 'Twin'}"
https://daniafurniture.com/products/holfred-sideboard,TIMBER BROWN,,Holfred Sideboard,9513520528,"The Holfred Sideboard is proof that functional furniture can be equally stylish and stunning. This piece masterfully blends all the most desirable design features into one – a large closed cabinet with shelving, two drawers, adjustable shelving, an open cubby and the long, sleek surface for display or additional open storage space. Warm tones in the smooth wood grain patterns flowing both horizontally and vertically create visual appeal, while the modern look is completed by the minimal, tapered legs with brass capped feet.",1099,USD,SIDE_Sideboard,"['https://cdn.shopify.com/s/files/1/1920/4697/products/S13_HOL-LSB_01.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_Holfred_Sideboard_WEB.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_HOL-LSB_02.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_HOL-LSB_03.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_HOL-LSB_004.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/holfred-sideboard-detail.jpg']","{'variant_attributes': 'Color: TIMBER BROWN', 'variant_title': 'TIMBER BROWN', 'scraped_at': '2022-10-12T17:02:08.495Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['browns_inStock', 'Collection:Holfred', 'corona_inStock', 'dupont_inStock', 'FULLPRICE', 'ISP_NO_SPLIT', 'petaluma_inStock', 'prop65:METHANOL_EHTYL_BENZENE', 'Room:Dining Room', 'Room:Living Room', 'Type:Media Stands', 'type:Sideboards'], 'weight': '176.3191 lb', 'requires_shipping': True}"
https://daniafurniture.com/products/holfred-desk,TIMBER BROWN,,Holfred Desk,9513516560,"A fine example of mid-century modern, the Holfred Desk blends the popular style of the past with modern design elements. Perched atop tall tapered legs finished with brass caps, this desk features two hidden openings on the top leading to two more oval openings in the back. Keep cords and cables tucked away out of sight to fully appreciate the beautifully smooth wood grain surface. Two long, slim drawers offer storage, while the exquisite cutouts of the handles complete the classic look.",899,USD,CD_Desk,"['https://cdn.shopify.com/s/files/1/1920/4697/products/S13_HOL-DSK_01.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S15_Holfred_Desk_ColorEdit.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/V09_Gustav_05_1200x1000_dfcc519e-9b1c-4333-b3b4-06312f7e6401.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_HOL-DSK_05.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_HOL-DSK_06.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_HOL-DSK_04.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/13_HOL-DSK_03.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_HOL-DSK_02.jpg']","{'variant_attributes': 'Color: TIMBER BROWN', 'variant_title': 'TIMBER BROWN', 'scraped_at': '2022-10-12T17:02:10.113Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['assembly', 'assembly_fee', 'browns_inStock', 'Care_Wood', 'Collection:Holfred', 'corona_inStock', 'FULLPRICE', 'ISP_NO_SPLIT', 'Promotion:Bedroom Back to School', 'prop65:METHANOL_EHTYL_BENZENE', 'Room:Office', 'Room:Teen', 'type:Home Office', 'type:Office Desks'], 'weight': '88.1607 lb', 'requires_shipping': True}"
https://daniafurniture.com/products/hasse-dining-table,Hasse Timber Brown,,Hasse Dining Table,9513521040,"Elements of modern, rustic and industrial design are blended beautifully in the Hasse Dining Table. Warmth exudes from the earthy tones of the solid American poplar table top, contrasting with the cool black metal of the legs. To enhance the rustic look of the wood, the surface is cut with a smoothed live edge making each piece one-of-a-kind. The straight, clean lines of the base provide strength without bulk and further add design balance. *Bench sold separately.
To enhance the rustic look of the wood, the surface of this piece is cut with a smoothed live edge, making each piece one-of-a-kind.",1149,USD,SIDE_Dining Table,"['https://cdn.shopify.com/s/files/1/1920/4697/products/S13_HAS-REC-DT_01.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/hasse-dining-table.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_HAS-REC-DT_02.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_HAS-REC-DT_03.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_HAS-REC-DT_005.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_HAS-REC-DT_04.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/Close-up_Hasse_877e301f-4ad4-4e56-ae6e-35f401f30bbe.jpg']","{'variant_attributes': 'Color: Hasse Timber Brown', 'variant_title': 'Hasse Timber Brown', 'scraped_at': '2022-10-12T17:02:09.323Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['browns_inStock', 'Care_Wood', 'Collection:Hasse', 'corona_inStock', 'dupont_inStock', 'FULLPRICE', 'ISP_NO_SPLIT', 'petaluma_inStock', 'prop65:METHANOL_EHTYL_BENZENE', 'Room:Dining Room', 'type:Dining Tables'], 'weight': '119.9998 lb', 'requires_shipping': True}"
https://daniafurniture.com/products/karsten-square-dining-table,Saddle Brown,,Karsten Square Dining Table,9513515472,"Elements of earthy rustic and industrial design combine to create the handsome Karsten Square Dining Table. The top is cut from solid American poplar with a smooth live edge and sits atop the sturdy black powder-coated metal frame. This attractive piece serves to elevate your decor while simultaneously grounding your dining space.
To enhance the rustic look of the wood, the surface of this piece is both intentionally distressed and cut with a smoothed live edge, making each piece one-of-a-kind.",649,USD,SIDE_Dining Table,"['https://cdn.shopify.com/s/files/1/1920/4697/products/S13_0030_S13_KAR-SQ-DT_01.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_Karsten_Dining_07_WEB.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_0028_S13_KAR-SQ-DT_02.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_0029_S13_KAR-SQ-DT_03.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_0027_S13_KAR-SQ-DT_04.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/Close-up_Karsten_2_3efa4bc5-1167-42c4-b8fc-0974b2d752e7.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/S13_KAR-SQ-DT_005_upd.jpg']","{'variant_attributes': 'Color: Saddle Brown', 'variant_title': 'Saddle Brown', 'scraped_at': '2022-10-12T17:02:10.818Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['browns_inStock', 'Care_Wood', 'Collection:Karsten', 'corona_inStock', 'dupont_inStock', 'FULLPRICE', 'ISP_NO_SPLIT', 'petaluma_inStock', 'prop65:METHANOL_EHTYL_BENZENE', 'Room:Dining Room', 'small_space', 'type:Dining Tables', 'type:Square Tables'], 'weight': '33.0605 lb', 'requires_shipping': True}"
https://daniafurniture.com/products/kendra-chair,Light Blue Corsica 60,,Kendra Chair,9494551056,"With elegantly angled arms and tapered legs, the unique Kendra Accent Chair is a comfortable and attractive choice for any room in your home.",349,USD,UPH_Accent Chair,"['https://cdn.shopify.com/s/files/1/1920/4697/products/Kendra_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/BOLIG-twin-editorial_30ffbbb9-d9bc-4400-ae4d-ac762222a8e6.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/M18_16KENDRA-1-60_002_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/M18_16KENDRA-1-10_0034_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/M18_16KENDRA-1-10_003_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/M18_16KENDRA-1-10_004_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/M18_16KENDRA-1-160_0044_upd.jpg']","{'variant_attributes': 'Color: Light Blue Corsica 60', 'variant_title': 'Light Blue Corsica 60', 'scraped_at': '2022-10-12T17:02:12.825Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['blue', 'browns_inStock', 'Care_Fabric', 'Clearance', 'DISCONTINUED', 'ISP_NO_SPLIT', 'petaluma_inStock', 'prop65:FORMALDEHYDE', 'Room:Living Room', 'SALE', 'small_space', 'type:Living Room Chairs', 'Upholstery:Fabric'], 'weight': '41.879 lb', 'requires_shipping': True}"
https://daniafurniture.com/products/kendra-chair,Anthracite Corsica 10,,Kendra Chair,9494551056,"With elegantly angled arms and tapered legs, the unique Kendra Accent Chair is a comfortable and attractive choice for any room in your home.",349,USD,UPH_Accent Chair,"['https://cdn.shopify.com/s/files/1/1920/4697/products/M18_16KENDRA-1-10_002_upd_372ceffb-7c19-4251-9380-7d20dd331f00.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/BOLIG-twin-editorial_30ffbbb9-d9bc-4400-ae4d-ac762222a8e6.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/M18_16KENDRA-1-60_002_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/M18_16KENDRA-1-10_0034_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/M18_16KENDRA-1-10_003_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/M18_16KENDRA-1-10_004_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/M18_16KENDRA-1-160_0044_upd.jpg', 'https://cdn.shopify.com/s/files/1/1920/4697/products/Kendra_upd.jpg']","{'variant_attributes': 'Color: Anthracite Corsica 10', 'variant_title': 'Anthracite Corsica 10', 'scraped_at': '2022-10-12T17:02:12.825Z', 'barcode': None, 'taxcode': None, 'stock_count': None, 'tags': ['blue', 'browns_inStock', 'Care_Fabric', 'Clearance', 'DISCONTINUED', 'ISP_NO_SPLIT', 'petaluma_inStock', 'prop65:FORMALDEHYDE', 'Room:Living Room', 'SALE', 'small_space', 'type:Living Room Chairs', 'Upholstery:Fabric'], 'weight': '41.879 lb', 'requires_shipping': True}"
